  Time                 , V(VN)                , V(VVAL)              , (V(MH:+)-V(MH:-)) / I(MH:+), (V(MS:+)-V(MS:-)) / I(MS:+)
  1.200240244676e+01  ,-4.473718278053e-07  ,7.000000000000e-01  ,3.286223893125e+04  ,5.364298948786e+04  
  1.200240253790e+01  ,-4.470652365529e-07  ,7.000000000000e-01  ,3.286224016711e+04  ,5.364298948786e+04  
  1.200240256069e+01  ,-4.475221562772e-07  ,7.000000000000e-01  ,3.286224047608e+04  ,5.364298948786e+04  
  1.200240260626e+01  ,-4.472892281004e-07  ,7.000000000000e-01  ,3.286224109401e+04  ,5.364298948786e+04  
  1.200240269741e+01  ,-3.523893210011e-07  ,7.000000000000e-01  ,3.286224232987e+04  ,5.364298983404e+04  
  1.200240282680e+01  ,-4.137974321528e-07  ,7.000000000000e-01  ,3.286224408426e+04  ,5.364299058118e+04  
  1.200240296399e+01  ,-3.784509115812e-07  ,7.000000000000e-01  ,3.286224594435e+04  ,5.364299127123e+04  
  1.200240320007e+01  ,-4.364687995473e-07  ,7.000000000000e-01  ,3.286224914537e+04  ,5.364299199263e+04  
  1.200240367223e+01  ,-4.134239999509e-07  ,7.000000000000e-01  ,3.286225554740e+04  ,5.364299292527e+04  
  1.200240461656e+01  ,-4.708679165466e-07  ,7.000000000000e-01  ,3.286226835147e+04  ,5.364299479599e+04  
  1.200240650522e+01  ,-4.375416056412e-07  ,7.000000000000e-01  ,3.286229395957e+04  ,5.364299479599e+04  
  1.200241028253e+01  ,-4.758375820313e-07  ,7.000000000000e-01  ,3.286234517569e+04  ,5.364299479599e+04  
  1.200241783716e+01  ,-4.373599827301e-07  ,7.000000000000e-01  ,3.286244760756e+04  ,5.364299479599e+04  
  1.200243294641e+01  ,-4.791539815474e-07  ,7.000000000000e-01  ,3.286265246985e+04  ,5.364299479600e+04  
  1.200246316492e+01  ,-4.434134564524e-07  ,7.000000000000e-01  ,3.286306218861e+04  ,5.364299479601e+04  
  1.200252360193e+01  ,-4.933982463984e-07  ,7.000000000000e-01  ,3.286388160287e+04  ,5.364299479604e+04  
  1.200264447595e+01  ,-4.870005596569e-07  ,7.000000000000e-01  ,3.286552033834e+04  ,5.364299415196e+04  
  1.200264494812e+01  ,-4.873303655339e-07  ,7.000000000000e-01  ,3.286552673941e+04  ,5.364299479610e+04  
  1.200264506616e+01  ,-4.878969629696e-07  ,7.000000000000e-01  ,3.286552833967e+04  ,5.364299479610e+04  
  1.200264530224e+01  ,-4.873221667590e-07  ,7.000000000000e-01  ,3.286553154020e+04  ,5.364299479610e+04  
  1.200264577440e+01  ,-4.009497530932e-07  ,7.000000000000e-01  ,3.286553794127e+04  ,5.364299644775e+04  
  1.200264647669e+01  ,-4.868989344764e-07  ,7.000000000000e-01  ,3.286554746206e+04  ,5.364299890444e+04  
  1.200264721321e+01  ,-4.663312910269e-07  ,7.000000000000e-01  ,3.286555744698e+04  ,5.364299890444e+04  
  1.200264847492e+01  ,-5.139994472270e-07  ,7.000000000000e-01  ,3.286557455180e+04  ,5.364299890444e+04  
  1.200265099835e+01  ,-4.775868304996e-07  ,7.000000000000e-01  ,3.286560876140e+04  ,5.364299890444e+04  
  1.200265604519e+01  ,-5.165023791998e-07  ,7.000000000000e-01  ,3.286567718042e+04  ,5.364299890444e+04  
  1.200266613888e+01  ,-4.806196040041e-07  ,7.000000000000e-01  ,3.286581401783e+04  ,5.364299890444e+04  
  1.200268632626e+01  ,-5.229456616629e-07  ,7.000000000000e-01  ,3.286608769004e+04  ,5.364299890445e+04  
  1.200272670101e+01  ,-4.931639689953e-07  ,7.000000000000e-01  ,3.286663502409e+04  ,5.364299890447e+04  
  1.200280745052e+01  ,-5.503643252802e-07  ,7.000000000000e-01  ,3.286772965067e+04  ,5.364299890451e+04  
  1.200296894955e+01  ,-5.667663884878e-07  ,7.000000000000e-01  ,3.286991873774e+04  ,5.364299851303e+04  
  1.200296902840e+01  ,-5.664528034410e-07  ,7.000000000000e-01  ,3.286991980657e+04  ,5.364299890458e+04  
  1.200296904812e+01  ,-5.670228692689e-07  ,7.000000000000e-01  ,3.286992007378e+04  ,5.364299890458e+04  
  1.200296908755e+01  ,-5.667391581032e-07  ,7.000000000000e-01  ,3.286992060820e+04  ,5.364299890458e+04  
  1.200296916640e+01  ,-5.672369075560e-07  ,7.000000000000e-01  ,3.286992167704e+04  ,5.364299890458e+04  
  1.200296932412e+01  ,-5.671022736409e-07  ,7.000000000000e-01  ,3.286992381471e+04  ,5.364299890458e+04  
  1.200296963955e+01  ,-1.224384108892e-07  ,7.000000000000e-01  ,3.286992809005e+04  ,5.364300312929e+04  
  1.200297027040e+01  ,-3.739384870638e-07  ,7.000000000000e-01  ,3.286993664074e+04  ,5.364301574483e+04  
  1.200297090707e+01  ,-4.469866825008e-07  ,7.000000000000e-01  ,3.286994527027e+04  ,5.364302272600e+04  
  1.200297218042e+01  ,-5.524399154244e-07  ,7.000000000000e-01  ,3.286996252931e+04  ,5.364302827926e+04  
  1.200297472711e+01  ,-5.504460109940e-07  ,7.000000000000e-01  ,3.286999704737e+04  ,5.364302827926e+04  
  1.200297978159e+01  ,-5.794181736629e-07  ,7.000000000000e-01  ,3.287006555594e+04  ,5.364302827927e+04  
  1.200298756357e+01  ,-5.662839920317e-07  ,7.000000000000e-01  ,3.287017103285e+04  ,5.364302827927e+04  
  1.200300312753e+01  ,-5.987305288779e-07  ,7.000000000000e-01  ,3.287038198513e+04  ,5.364302827928e+04  
  1.200303425546e+01  ,-5.931990418873e-07  ,7.000000000000e-01  ,3.287080388353e+04  ,5.364302827929e+04  
  1.200304203745e+01  ,-6.164711021661e-07  ,7.000000000000e-01  ,3.287090935684e+04  ,5.364302827930e+04  
  1.200305760141e+01  ,-6.001737344330e-07  ,7.000000000000e-01  ,3.287112030193e+04  ,5.364302827930e+04  
  1.200306149240e+01  ,-6.242348041807e-07  ,7.000000000000e-01  ,3.287117303788e+04  ,5.364302827930e+04  
  1.200306927438e+01  ,-6.032562246405e-07  ,7.000000000000e-01  ,3.287127850939e+04  ,5.364302827931e+04  
  1.200308483835e+01  ,-6.331901725165e-07  ,7.000000000000e-01  ,3.287148945088e+04  ,5.364302827932e+04  
  1.200311596628e+01  ,-6.212740779055e-07  ,7.000000000000e-01  ,3.287191132769e+04  ,5.364302827933e+04  
  1.200317822214e+01  ,-6.734257927965e-07  ,7.000000000000e-01  ,3.287275505662e+04  ,5.364302827936e+04  
  1.200330273386e+01  ,-7.155290521754e-07  ,7.000000000000e-01  ,3.287444241581e+04  ,5.364302827942e+04  
  1.200330662485e+01  ,-7.435966449809e-07  ,7.000000000000e-01  ,3.287449514366e+04  ,5.364302827942e+04  
  1.200331440683e+01  ,-7.227005196508e-07  ,7.000000000000e-01  ,3.287460059898e+04  ,5.364302827942e+04  
  1.200332997080e+01  ,-7.587130447795e-07  ,7.000000000000e-01  ,3.287481150809e+04  ,5.364302827943e+04  
  1.200336109873e+01  ,-7.541191737737e-07  ,7.000000000000e-01  ,3.287523332013e+04  ,5.364302827944e+04  
  1.200342335458e+01  ,-8.290366538266e-07  ,7.000000000000e-01  ,3.287607691955e+04  ,5.364302827947e+04  
  1.200354786630e+01  ,-9.294807573057e-07  ,7.000000000000e-01  ,3.287776401974e+04  ,5.364302827953e+04  
  1.200355175729e+01  ,-9.619403504302e-07  ,7.000000000000e-01  ,3.287781673950e+04  ,5.364302827953e+04  
  1.200355953928e+01  ,-9.442424304673e-07  ,7.000000000000e-01  ,3.287792217864e+04  ,5.364302827953e+04  
  1.200357510324e+01  ,-9.925398463673e-07  ,7.000000000000e-01  ,3.287813305537e+04  ,5.364302827954e+04  
  1.200360623117e+01  ,-1.009486849002e-06  ,7.000000000000e-01  ,3.287855480268e+04  ,5.364302827956e+04  
  1.200366848703e+01  ,-1.145065487207e-06  ,7.000000000000e-01  ,3.287939827264e+04  ,5.364302827959e+04  
  1.200379299875e+01  ,-1.444476713908e-06  ,7.000000000000e-01  ,3.288108511401e+04  ,5.364302827964e+04  
  1.200379688974e+01  ,-1.488574667197e-06  ,7.000000000000e-01  ,3.288113782568e+04  ,5.364302827965e+04  
  1.200380467172e+01  ,-1.487690509117e-06  ,7.000000000000e-01  ,3.288124324865e+04  ,5.364302827965e+04  
  1.200382023569e+01  ,-1.580244335053e-06  ,7.000000000000e-01  ,3.288145409304e+04  ,5.364302827966e+04  
  1.200385136362e+01  ,-1.694596920898e-06  ,7.000000000000e-01  ,3.288187577568e+04  ,5.364302827967e+04  
  1.200385914560e+01  ,-1.766362902167e-06  ,7.000000000000e-01  ,3.288198119506e+04  ,5.364302827967e+04  
  1.200387470956e+01  ,-1.824972512887e-06  ,7.000000000000e-01  ,3.288219203228e+04  ,5.364302827968e+04  
  1.200387860056e+01  ,-1.879800509252e-06  ,7.000000000000e-01  ,3.288224474126e+04  ,5.364302827968e+04  
  1.200388638254e+01  ,-1.899081192080e-06  ,7.000000000000e-01  ,3.288235015885e+04  ,5.364302827969e+04  
  1.200390194650e+01  ,-2.039976019663e-06  ,7.000000000000e-01  ,3.288256099249e+04  ,5.364302827969e+04  
  1.200393307443e+01  ,-2.277008931850e-06  ,7.000000000000e-01  ,3.288298265362e+04  ,5.364302827971e+04  
  1.200394085642e+01  ,-2.388508662632e-06  ,7.000000000000e-01  ,3.288308806762e+04  ,5.364302827971e+04  
  1.200395642038e+01  ,-2.536420597332e-06  ,7.000000000000e-01  ,3.288329889410e+04  ,5.364302827972e+04  
  1.200396031137e+01  ,-2.617928480886e-06  ,7.000000000000e-01  ,3.288335160040e+04  ,5.364302827972e+04  
  1.200396809335e+01  ,-2.691952019074e-06  ,7.000000000000e-01  ,3.288345701262e+04  ,5.364302827972e+04  
  1.200398365732e+01  ,-2.966505083801e-06  ,7.000000000000e-01  ,3.288366783553e+04  ,5.364302827973e+04  
  1.200401478525e+01  ,-3.593776917388e-06  ,7.000000000000e-01  ,3.288408947525e+04  ,5.364302827975e+04  
  1.200402256723e+01  ,-3.844091510885e-06  ,7.000000000000e-01  ,3.288419488392e+04  ,5.364302827975e+04  
  1.200403813120e+01  ,-4.341956361564e-06  ,7.000000000000e-01  ,3.288440569973e+04  ,5.364302827976e+04  
  1.200404202219e+01  ,-4.532909896326e-06  ,7.000000000000e-01  ,3.288445840337e+04  ,5.364302827976e+04  
  1.200404980417e+01  ,-4.854663720355e-06  ,7.000000000000e-01  ,3.288456381027e+04  ,5.364302827976e+04  
  1.200406536813e+01  ,-5.807349277465e-06  ,7.000000000000e-01  ,3.288477462258e+04  ,5.364302827977e+04  
  1.200409649606e+01  ,-9.408435768243e-06  ,7.000000000000e-01  ,3.288519624139e+04  ,5.364302827978e+04  
  1.200410427805e+01  ,-1.123481441034e-05  ,7.000000000000e-01  ,3.288530164492e+04  ,5.364302827979e+04  
  1.200411984201e+01  ,-1.821044808992e-05  ,7.000000000000e-01  ,3.288551245077e+04  ,5.364302827979e+04  
  1.200412373300e+01  ,-2.165550695032e-05  ,7.000000000000e-01  ,3.288556515201e+04  ,5.364302827980e+04  
  1.200413151498e+01  ,-3.466946231967e-05  ,7.000000000000e-01  ,3.288567055443e+04  ,5.364302827980e+04  
  1.200414707895e+01  ,-2.068749120099e-03  ,7.000000000000e-01  ,3.288588143590e+04  ,5.364302827981e+04  
  1.200417820688e+01  ,-1.746272340097e-02  ,7.000000000000e-01  ,3.288630455397e+04  ,5.364302827982e+04  
  1.200424046274e+01  ,-4.868101902684e-02  ,7.000000000000e-01  ,3.288715805346e+04  ,5.364302827985e+04  
  1.200436497446e+01  ,-1.158465246262e-01  ,7.000000000000e-01  ,3.288889566230e+04  ,5.364302827991e+04  
  1.200461399790e+01  ,-1.941614113748e-01  ,7.000000000000e-01  ,3.289246129748e+04  ,5.364302828002e+04  
  1.200511204477e+01  ,-1.939978480805e-01  ,7.000000000000e-01  ,3.289968833117e+04  ,5.364302828025e+04  
  1.200512760873e+01  ,-1.941579755658e-01  ,7.000000000000e-01  ,3.289991418212e+04  ,5.364302828026e+04  
  1.200515873666e+01  ,-1.940132368181e-01  ,7.000000000000e-01  ,3.290036579041e+04  ,5.364302828028e+04  
  1.200522099252e+01  ,-1.941442590323e-01  ,7.000000000000e-01  ,3.290126897652e+04  ,5.364302828031e+04  
  1.200534550424e+01  ,-1.940188272129e-01  ,7.000000000000e-01  ,3.290307523718e+04  ,5.364302828036e+04  
  1.200534939523e+01  ,-1.941232613026e-01  ,7.000000000000e-01  ,3.290313168019e+04  ,5.364302828036e+04  
  1.200535717722e+01  ,-1.940610148595e-01  ,7.000000000000e-01  ,3.290324456658e+04  ,5.364302828037e+04  
  1.200537274118e+01  ,-1.941064313578e-01  ,7.000000000000e-01  ,3.290347033694e+04  ,5.364302828038e+04  
  1.200540386911e+01  ,-1.940631266189e-01  ,7.000000000000e-01  ,3.290392187075e+04  ,5.364302828039e+04  
  1.200546612497e+01  ,-1.941045506828e-01  ,7.000000000000e-01  ,3.290482490974e+04  ,5.364302828042e+04  
  1.200559063669e+01  ,-1.940623762057e-01  ,7.000000000000e-01  ,3.290663087422e+04  ,5.364302828048e+04  
  1.200583966013e+01  ,-1.941015815100e-01  ,7.000000000000e-01  ,3.291024234821e+04  ,5.364302828059e+04  
  1.200633770700e+01  ,2.326941267966e-01  ,7.000000000000e-01  ,3.290747943813e+04  ,5.364302828082e+04  
  1.200635327097e+01  ,2.551718502655e-01  ,7.000000000000e-01  ,3.290709592136e+04  ,5.364302828083e+04  
  1.200638439890e+01  ,2.602747443889e-01  ,7.000000000000e-01  ,3.290635050169e+04  ,5.364302828084e+04  
  1.200644665476e+01  ,2.612402250670e-01  ,7.000000000000e-01  ,3.290487199587e+04  ,5.364302828087e+04  
  1.200657116647e+01  ,2.694332802494e-01  ,7.000000000000e-01  ,3.290196957794e+04  ,5.364302828093e+04  
  1.200682018991e+01  ,2.804479263141e-01  ,7.000000000000e-01  ,3.289635524621e+04  ,5.364302828105e+04  
  1.200731823679e+01  ,3.082812342036e-01  ,7.000000000000e-01  ,3.288585429861e+04  ,5.364302828128e+04  
  1.200733380075e+01  ,3.076784444565e-01  ,7.000000000000e-01  ,3.288554004409e+04  ,5.364302828128e+04  
  1.200736492868e+01  ,3.103535783011e-01  ,7.000000000000e-01  ,3.288491498310e+04  ,5.364302828130e+04  
  1.200742718454e+01  ,3.126159018429e-01  ,7.000000000000e-01  ,3.288367336670e+04  ,5.364302828133e+04  
  1.200755169626e+01  ,3.199985259853e-01  ,7.000000000000e-01  ,3.288122856559e+04  ,5.364302828139e+04  
  1.200755558725e+01  ,3.195753780019e-01  ,7.000000000000e-01  ,3.288115277133e+04  ,5.364302828139e+04  
  1.200756336923e+01  ,3.202475483122e-01  ,7.000000000000e-01  ,3.288100172729e+04  ,5.364302828139e+04  
  1.200757893320e+01  ,3.208666266873e-01  ,7.000000000000e-01  ,3.288070000994e+04  ,5.364302828140e+04  
  1.200761006113e+01  ,3.226292773907e-01  ,7.000000000000e-01  ,3.288009893741e+04  ,5.364302828141e+04  
  1.200767231699e+01  ,3.257011798851e-01  ,7.000000000000e-01  ,3.287890543693e+04  ,5.364302828144e+04  
  1.200779682871e+01  ,3.322560692613e-01  ,7.000000000000e-01  ,3.287655285867e+04  ,5.364302828150e+04  
  1.200780071970e+01  ,3.323653764091e-01  ,7.000000000000e-01  ,3.287648004475e+04  ,5.364302828150e+04  
  1.200780850168e+01  ,3.328105221444e-01  ,7.000000000000e-01  ,3.287633459967e+04  ,5.364302828150e+04  
  1.200782406564e+01  ,3.335820559296e-01  ,7.000000000000e-01  ,3.287604420279e+04  ,5.364302828151e+04  
  1.200785519357e+01  ,3.352073921124e-01  ,7.000000000000e-01  ,3.287546548237e+04  ,5.364302828153e+04  
  1.200791744943e+01  ,3.383883372298e-01  ,7.000000000000e-01  ,3.287431615218e+04  ,5.364302828156e+04  
  1.200804196115e+01  ,3.448162543646e-01  ,7.000000000000e-01  ,3.287204927713e+04  ,5.364302828161e+04  
  1.200804585214e+01  ,3.450003022444e-01  ,7.000000000000e-01  ,3.287197910980e+04  ,5.364302828161e+04  
  1.200805363413e+01  ,3.454079047660e-01  ,7.000000000000e-01  ,3.287183890204e+04  ,5.364302828162e+04  
  1.200806919809e+01  ,3.462016616249e-01  ,7.000000000000e-01  ,3.287155896393e+04  ,5.364302828163e+04  
  1.200810032602e+01  ,3.478088847769e-01  ,7.000000000000e-01  ,3.287100100132e+04  ,5.364302828164e+04  
  1.200816258188e+01  ,3.510044485156e-01  ,7.000000000000e-01  ,3.286989263149e+04  ,5.364302828167e+04  
  1.200828709360e+01  ,3.574129702465e-01  ,7.000000000000e-01  ,3.286770545216e+04  ,5.364302828173e+04  
  1.200829098459e+01  ,3.576088066038e-01  ,7.000000000000e-01  ,3.286763773143e+04  ,5.364302828173e+04  
  1.200829876657e+01  ,3.580125700100e-01  ,7.000000000000e-01  ,3.286750240314e+04  ,5.364302828173e+04  
  1.200831433054e+01  ,3.588105017261e-01  ,7.000000000000e-01  ,3.286723219392e+04  ,5.364302828174e+04  
  1.200834545847e+01  ,3.604139055533e-01  ,7.000000000000e-01  ,3.286669355658e+04  ,5.364302828175e+04  
  1.200840771433e+01  ,3.636126253987e-01  ,7.000000000000e-01  ,3.286562332725e+04  ,5.364302828178e+04  
  1.200853222604e+01  ,3.700192363467e-01  ,7.000000000000e-01  ,3.286351044833e+04  ,5.364302828184e+04  
  1.200878124948e+01  ,3.828276549757e-01  ,7.000000000000e-01  ,3.285939045274e+04  ,5.364302828196e+04  
  1.200927929636e+01  ,4.084734570934e-01  ,7.000000000000e-01  ,3.285154058747e+04  ,5.364302828219e+04  
  1.200929486032e+01  ,4.092723111680e-01  ,7.000000000000e-01  ,3.285130336957e+04  ,5.364302828219e+04  
  1.200932598825e+01  ,4.108779750241e-01  ,7.000000000000e-01  ,3.285083030841e+04  ,5.364302828221e+04  
  1.200933377023e+01  ,4.112767185143e-01  ,7.000000000000e-01  ,3.285071232866e+04  ,5.364302828221e+04  
  1.200934933420e+01  ,4.120804029517e-01  ,7.000000000000e-01  ,3.285047670991e+04  ,5.364302828222e+04  
  1.200935322519e+01  ,4.122791270784e-01  ,7.000000000000e-01  ,3.285041787609e+04  ,5.364302828222e+04  
  1.200936100717e+01  ,4.126814528718e-01  ,7.000000000000e-01  ,3.285030029328e+04  ,5.364302828222e+04  
  1.200937657114e+01  ,4.134819100145e-01  ,7.000000000000e-01  ,3.285006546608e+04  ,5.364302828223e+04  
  1.200940769907e+01  ,4.150868944998e-01  ,7.000000000000e-01  ,3.284959715895e+04  ,5.364302828225e+04  
  1.200941548105e+01  ,4.154865654127e-01  ,7.000000000000e-01  ,3.284948036206e+04  ,5.364302828225e+04  
  1.200943104501e+01  ,4.162895536283e-01  ,7.000000000000e-01  ,3.284924710220e+04  ,5.364302828226e+04  
  1.200943493601e+01  ,4.164889818639e-01  ,7.000000000000e-01  ,3.284918885671e+04  ,5.364302828226e+04  
  1.200944271799e+01  ,4.168907878629e-01  ,7.000000000000e-01  ,3.284907244885e+04  ,5.364302828226e+04  
  1.200945828195e+01  ,4.176918823505e-01  ,7.000000000000e-01  ,3.284883996489e+04  ,5.364302828227e+04  
  1.200948940988e+01  ,4.192965691909e-01  ,7.000000000000e-01  ,3.284837631762e+04  ,5.364302828228e+04  
  1.200949719186e+01  ,4.196967679018e-01  ,7.000000000000e-01  ,3.284826068018e+04  ,5.364302828229e+04  
  1.200951275583e+01  ,4.204994075699e-01  ,7.000000000000e-01  ,3.284802973266e+04  ,5.364302828229e+04  
  1.200951664682e+01  ,4.206992597610e-01  ,7.000000000000e-01  ,3.284797206389e+04  ,5.364302828230e+04  
  1.200952442880e+01  ,4.211007590930e-01  ,7.000000000000e-01  ,3.284785680784e+04  ,5.364302828230e+04  
  1.200953999277e+01  ,4.219022887701e-01  ,7.000000000000e-01  ,3.284762662099e+04  ,5.364302828231e+04  
  1.200957112070e+01  ,4.235068523849e-01  ,7.000000000000e-01  ,3.284716754214e+04  ,5.364302828232e+04  
  1.200957890268e+01  ,4.239074018551e-01  ,7.000000000000e-01  ,3.284705304145e+04  ,5.364302828233e+04  
  1.200959446665e+01  ,4.247098456835e-01  ,7.000000000000e-01  ,3.284682436105e+04  ,5.364302828233e+04  
  1.200959835764e+01  ,4.249099772715e-01  ,7.000000000000e-01  ,3.284676725774e+04  ,5.364302828233e+04  
  1.200960613962e+01  ,4.253112887091e-01  ,7.000000000000e-01  ,3.284665313102e+04  ,5.364302828234e+04  
  1.200962170358e+01  ,4.261131302337e-01  ,7.000000000000e-01  ,3.284642519652e+04  ,5.364302828235e+04  
  1.200965283151e+01  ,4.277176703908e-01  ,7.000000000000e-01  ,3.284597059730e+04  ,5.364302828236e+04  
  1.200966061350e+01  ,4.281184584834e-01  ,7.000000000000e-01  ,3.284585721131e+04  ,5.364302828236e+04  
  1.200967617746e+01  ,4.289208015252e-01  ,7.000000000000e-01  ,3.284563075413e+04  ,5.364302828237e+04  
  1.200968006845e+01  ,4.291211234813e-01  ,7.000000000000e-01  ,3.284557420534e+04  ,5.364302828237e+04  
  1.200968785043e+01  ,4.295223251975e-01  ,7.000000000000e-01  ,3.284546118612e+04  ,5.364302828238e+04  
  1.200970341440e+01  ,4.303244007169e-01  ,7.000000000000e-01  ,3.284523546048e+04  ,5.364302828238e+04  
  1.200973454233e+01  ,4.319289827254e-01  ,7.000000000000e-01  ,3.284478525464e+04  ,5.364302828240e+04  
  1.200974232431e+01  ,4.323299371754e-01  ,7.000000000000e-01  ,3.284467296195e+04  ,5.364302828240e+04  
  1.200975788828e+01  ,4.331322383368e-01  ,7.000000000000e-01  ,3.284444868535e+04  ,5.364302828241e+04  
  1.200976177927e+01  ,4.333326906490e-01  ,7.000000000000e-01  ,3.284439268045e+04  ,5.364302828241e+04  
  1.200976956125e+01  ,4.337338298210e-01  ,7.000000000000e-01  ,3.284428074751e+04  ,5.364302828241e+04  
  1.200978512521e+01  ,4.345360823500e-01  ,7.000000000000e-01  ,3.284405718851e+04  ,5.364302828242e+04  
  1.200981625314e+01  ,4.361407385441e-01  ,7.000000000000e-01  ,3.284361129226e+04  ,5.364302828244e+04  
  1.200982403513e+01  ,4.365418176167e-01  ,7.000000000000e-01  ,3.284350007206e+04  ,5.364302828244e+04  
  1.200983959909e+01  ,4.373441118805e-01  ,7.000000000000e-01  ,3.284327793459e+04  ,5.364302828245e+04  
  1.200984349008e+01  ,4.375446516788e-01  ,7.000000000000e-01  ,3.284322246326e+04  ,5.364302828245e+04  
  1.200985127207e+01  ,4.379457598843e-01  ,7.000000000000e-01  ,3.284311159601e+04  ,5.364302828245e+04  
  1.200986683603e+01  ,4.387481579324e-01  ,7.000000000000e-01  ,3.284289016258e+04  ,5.364302828246e+04  
  1.200989796396e+01  ,4.403529095871e-01  ,7.000000000000e-01  ,3.284244849451e+04  ,5.364302828247e+04  
  1.200990574594e+01  ,4.407540799293e-01  ,7.000000000000e-01  ,3.284233832658e+04  ,5.364302828248e+04  
