  Time                 , V(VN)                , V(VS)                , (V(MS:+)-V(MS:-)) / I(MS:+), (V(MH:+)-V(MH:-)) / I(MH:+)
  6.050558359383e+00  ,1.583617886761e+00  ,2.500000000000e+00  ,5.000059401509e+04  ,3.948010483069e+04  
  6.051675156258e+00  ,1.583547355840e+00  ,2.500000000000e+00  ,5.000059401565e+04  ,3.947456991611e+04  
  6.053908750008e+00  ,1.583394610207e+00  ,2.500000000000e+00  ,5.000059401676e+04  ,3.946350125567e+04  
  6.058375937508e+00  ,1.583088265732e+00  ,2.500000000000e+00  ,5.000059401900e+04  ,3.944137094547e+04  
  6.067310312508e+00  ,1.582475932199e+00  ,2.500000000000e+00  ,5.000059402346e+04  ,3.939713837037e+04  
  6.085179062508e+00  ,1.581249550800e+00  ,2.500000000000e+00  ,5.000059403240e+04  ,3.930878542949e+04  
  6.120916562508e+00  ,1.578792502522e+00  ,2.500000000000e+00  ,5.000059405027e+04  ,3.913252861598e+04  
  6.192391562508e+00  ,1.573859151569e+00  ,2.500000000000e+00  ,5.000059408601e+04  ,3.878181327205e+04  
  6.335341562508e+00  ,1.563918625005e+00  ,2.500000000000e+00  ,5.000059415749e+04  ,3.808759433372e+04  
  6.621241562508e+00  ,1.543747960357e+00  ,2.500000000000e+00  ,5.000059430045e+04  ,3.672818657421e+04  
  7.193041562508e+00  ,1.502334140823e+00  ,2.500000000000e+00  ,5.000059458638e+04  ,3.412741332724e+04  
  7.993041562508e+00  ,1.442411208060e+00  ,2.500000000000e+00  ,5.000059498641e+04  ,3.076030562304e+04  
  8.793041562508e+00  ,1.381034193211e+00  ,2.500000000000e+00  ,5.000059538645e+04  ,2.771988030213e+04  
  9.593041562508e+00  ,1.319392405334e+00  ,2.500000000000e+00  ,5.000059578648e+04  ,2.501225467336e+04  
  1.039304156251e+01  ,1.258811056847e+00  ,2.500000000000e+00  ,5.000059618652e+04  ,2.263486472123e+04  
  1.100000000001e+01  ,1.214355004136e+00  ,2.500000000000e+00  ,5.000059649003e+04  ,2.104414548620e+04  
  1.100300000001e+01  ,1.086527575972e+00  ,2.249999999400e+00  ,5.000059649153e+04  ,2.103587192979e+04  
  1.100479715590e+01  ,1.009737793182e+00  ,2.100237008333e+00  ,5.000059649242e+04  ,2.103073195038e+04  
  1.100544080460e+01  ,9.822350285831e-01  ,2.046599616667e+00  ,5.000059649275e+04  ,2.102879929870e+04  
  1.100569469660e+01  ,9.713893542648e-01  ,2.025441950000e+00  ,5.000059649287e+04  ,2.102802249653e+04  
  1.100569469670e+01  ,9.713904210948e-01  ,2.025441941667e+00  ,5.000059649287e+04  ,2.102802249623e+04  
  1.100569472348e+01  ,9.713875341695e-01  ,2.025439710073e+00  ,5.000059649287e+04  ,2.102802241394e+04  
  1.100569477704e+01  ,9.713870201958e-01  ,2.025435246678e+00  ,5.000059649287e+04  ,2.102802224909e+04  
  1.100569486027e+01  ,9.713816299336e-01  ,2.025428310684e+00  ,5.000059649287e+04  ,2.102802199306e+04  
  1.100569502674e+01  ,9.713757598074e-01  ,2.025414438697e+00  ,5.000059649287e+04  ,2.102802148098e+04  
  1.100569535966e+01  ,9.713585120626e-01  ,2.025386694721e+00  ,5.000059649287e+04  ,2.102802045682e+04  
  1.100569602552e+01  ,9.713302976452e-01  ,2.025331206771e+00  ,5.000059649287e+04  ,2.102801840845e+04  
  1.100569735723e+01  ,9.712704744306e-01  ,2.025220230869e+00  ,5.000059649287e+04  ,2.102801431157e+04  
  1.100570002065e+01  ,9.711580147850e-01  ,2.024998279067e+00  ,5.000059649288e+04  ,2.102800611713e+04  
  1.100570534749e+01  ,9.709284415003e-01  ,2.024554375462e+00  ,5.000059649288e+04  ,2.102798972546e+04  
  1.100571600118e+01  ,9.704747390351e-01  ,2.023666568251e+00  ,5.000059649288e+04  ,2.102795693087e+04  
  1.100573730855e+01  ,9.695625676541e-01  ,2.021890953831e+00  ,5.000059649289e+04  ,2.102789129673e+04  
  1.100577992330e+01  ,9.677496571676e-01  ,2.018339724990e+00  ,5.000059649292e+04  ,2.102775984825e+04  
  1.100586515279e+01  ,9.641034668311e-01  ,2.011237267307e+00  ,5.000059649296e+04  ,2.102749622682e+04  
  1.100599734420e+01  ,9.584600781673e-01  ,2.000221316667e+00  ,5.000059649302e+04  ,2.102708542288e+04  
  1.100603182630e+01  ,9.569836349110e-01  ,1.997347808333e+00  ,5.000059649304e+04  ,2.102697787767e+04  
  1.100617434790e+01  ,9.508970770985e-01  ,1.985471008333e+00  ,5.000059649311e+04  ,2.102653165168e+04  
  1.100619526210e+01  ,9.500015011872e-01  ,1.983728158333e+00  ,5.000059649312e+04  ,2.102646593709e+04  
  1.100621122720e+01  ,9.493212035159e-01  ,1.982397733333e+00  ,5.000059649313e+04  ,2.102641573258e+04  
  1.100622035160e+01  ,9.489296805696e-01  ,1.981637366667e+00  ,5.000059649314e+04  ,2.102638702385e+04  
  1.100624632620e+01  ,9.478217017022e-01  ,1.979472816667e+00  ,5.000059649315e+04  ,2.102630523523e+04  
  1.100624803990e+01  ,9.477467839024e-01  ,1.979330008333e+00  ,5.000059649315e+04  ,2.102629983587e+04  
  1.100624811690e+01  ,9.477453026921e-01  ,1.979323591667e+00  ,5.000059649315e+04  ,2.102629959326e+04  
  1.100624811700e+01  ,9.477439054172e-01  ,1.979323583333e+00  ,5.000059649315e+04  ,2.102629959294e+04  
  1.100624853047e+01  ,9.477273679222e-01  ,1.979289127875e+00  ,5.000059649315e+04  ,2.102629829014e+04  
  1.100624890788e+01  ,9.477100914810e-01  ,1.979257676491e+00  ,5.000059649315e+04  ,2.102629710093e+04  
  1.100624966272e+01  ,9.476789366454e-01  ,1.979194773722e+00  ,5.000059649315e+04  ,2.102629472245e+04  
  1.100625117238e+01  ,9.476132337586e-01  ,1.979068968185e+00  ,5.000059649315e+04  ,2.102628996527e+04  
  1.100625419171e+01  ,9.474852827261e-01  ,1.978817357112e+00  ,5.000059649315e+04  ,2.102628044995e+04  
  1.100626023038e+01  ,9.472260567127e-01  ,1.978314134964e+00  ,5.000059649316e+04  ,2.102626141552e+04  
  1.100627230771e+01  ,9.467111366685e-01  ,1.977307690669e+00  ,5.000059649316e+04  ,2.102622333152e+04  
  1.100628200140e+01  ,9.462957747746e-01  ,1.976499883333e+00  ,5.000059649317e+04  ,2.102619274935e+04  
  1.100628274750e+01  ,9.462646657485e-01  ,1.976437708333e+00  ,5.000059649317e+04  ,2.102619039497e+04  
  1.100628274870e+01  ,9.462627610774e-01  ,1.976437608333e+00  ,5.000059649317e+04  ,2.102619039119e+04  
  1.100628274880e+01  ,9.462643231382e-01  ,1.976437600000e+00  ,5.000059649317e+04  ,2.102619039087e+04  
  1.100628275750e+01  ,9.462624641601e-01  ,1.976436874934e+00  ,5.000059649317e+04  ,2.102619036341e+04  
  1.100628276566e+01  ,9.462637989200e-01  ,1.976436195069e+00  ,5.000059649317e+04  ,2.102619033767e+04  
  1.100628278198e+01  ,9.462620820850e-01  ,1.976434835338e+00  ,5.000059649317e+04  ,2.102619028618e+04  
  1.100628281461e+01  ,9.462632818613e-01  ,1.976432115876e+00  ,5.000059649317e+04  ,2.102619018320e+04  
  1.100628287988e+01  ,9.462611721829e-01  ,1.976426676952e+00  ,5.000059649317e+04  ,2.102618997725e+04  
  1.100628301041e+01  ,9.462613675278e-01  ,1.976415799104e+00  ,5.000059649317e+04  ,2.102618956534e+04  
  1.100628327148e+01  ,9.462566602742e-01  ,1.976394043409e+00  ,5.000059649317e+04  ,2.102618874152e+04  
  1.100628379362e+01  ,9.462502325187e-01  ,1.976350532018e+00  ,5.000059649317e+04  ,2.102618709383e+04  
  1.100628483789e+01  ,9.462016012985e-01  ,1.976263509237e+00  ,5.000059649317e+04  ,2.102618379831e+04  
  1.100628692644e+01  ,9.461080586188e-01  ,1.976089463674e+00  ,5.000059649317e+04  ,2.102617720679e+04  
  1.100629110353e+01  ,9.459189978661e-01  ,1.975741372549e+00  ,5.000059649317e+04  ,2.102616402186e+04  
  1.100629945772e+01  ,9.455546831014e-01  ,1.975045190298e+00  ,5.000059649318e+04  ,2.102613764466e+04  
  1.100631616609e+01  ,9.448348184815e-01  ,1.973652825796e+00  ,5.000059649318e+04  ,2.102608486103e+04  
  1.100634958284e+01  ,9.434104623506e-01  ,1.970868096792e+00  ,5.000059649320e+04  ,2.102597917722e+04  
  1.100638325593e+01  ,9.419698425918e-01  ,1.968062005483e+00  ,5.000059649322e+04  ,2.102587252511e+04  
  1.100645060213e+01  ,9.390942550381e-01  ,1.962449822866e+00  ,5.000059649325e+04  ,2.102565874415e+04  
  1.100658529451e+01  ,9.333384250058e-01  ,1.951225457632e+00  ,5.000059649332e+04  ,2.102522926089e+04  
  1.100685467927e+01  ,9.218313799938e-01  ,1.928776727163e+00  ,5.000059649345e+04  ,2.102436249278e+04  
  1.100739344881e+01  ,8.988135853433e-01  ,1.883879266226e+00  ,5.000059649372e+04  ,2.102259677539e+04  
  1.100847098787e+01  ,8.527851433610e-01  ,1.794084344351e+00  ,5.000059649426e+04  ,2.101892821262e+04  
  1.101062606599e+01  ,7.607356804074e-01  ,1.614494500601e+00  ,5.000059649534e+04  ,2.101096274709e+04  
  1.101493622224e+01  ,5.767086021951e-01  ,1.255314813101e+00  ,5.000059649749e+04  ,2.099157375504e+04  
  1.102355653474e+01  ,2.117500215973e-01  ,5.369554381005e-01  ,5.000059650180e+04  ,2.091285928706e+04  
  1.102365721389e+01  ,2.076213478285e-01  ,5.285655093698e-01  ,5.000059650185e+04  ,2.091152142176e+04  
  1.102385858108e+01  ,1.994252663571e-01  ,5.117849104114e-01  ,5.000059650196e+04  ,2.090871588383e+04  
  1.102390892287e+01  ,1.973796185048e-01  ,5.075897606718e-01  ,5.000059650198e+04  ,2.090801106110e+04  
  1.102400960647e+01  ,8.393590186461e-02  ,4.991994611926e-01  ,5.000059650203e+04  ,2.090538667727e+04  
  1.102421097365e+01  ,-1.890176855522e-01  ,4.824188622343e-01  ,5.000059650213e+04  ,2.090396645743e+04  
  1.102461370803e+01  ,-1.896581994370e-01  ,4.488576643177e-01  ,5.000059650233e+04  ,2.091361453079e+04  
  1.102519818068e+01  ,-1.890456324472e-01  ,4.001516096301e-01  ,5.000059650263e+04  ,2.092761067393e+04  
  1.102599876662e+01  ,-1.896868109907e-01  ,3.334361148385e-01  ,5.000059650303e+04  ,2.094676956678e+04  
  1.102759993850e+01  ,-1.891002070479e-01  ,2.000051252552e-01  ,5.000059650383e+04  ,2.098504562682e+04  
  1.102789994619e+01  ,-1.897238535312e-01  ,1.750044845149e-01  ,5.000059650398e+04  ,2.099221112981e+04  
  1.102810995157e+01  ,-1.894219908281e-01  ,1.575040360634e-01  ,5.000059650408e+04  ,2.099722534987e+04  
  1.102829925821e+01  ,-1.894257182430e-01  ,1.417284826781e-01  ,5.000059650418e+04  ,2.100174457847e+04  
  1.102867787149e+01  ,-1.889334162115e-01  ,1.101773759073e-01  ,5.000059650437e+04  ,2.101078073069e+04  
  1.102877252481e+01  ,-1.889318649337e-01  ,1.022895992146e-01  ,5.000059650441e+04  ,2.101303909445e+04  
  1.102896183145e+01  ,-1.804984763148e-01  ,8.651404582919e-02  ,5.000059650451e+04  ,2.101754885334e+04  
  1.102900915811e+01  ,-1.300359857414e-01  ,8.257015748277e-02  ,5.000059650453e+04  ,2.101866505685e+04  
  1.102910381143e+01  ,-1.111034890855e-01  ,7.468238079008e-02  ,5.000059650458e+04  ,2.102087111286e+04  
  1.102912747476e+01  ,-9.341302417306e-02  ,7.271043661694e-02  ,5.000059650459e+04  ,2.102141913801e+04  
  1.102917480142e+01  ,-4.800417391380e-02  ,6.876654827052e-02  ,5.000059650461e+04  ,2.102250323973e+04  
  1.102918663309e+01  ,-2.720737529671e-02  ,6.778057618388e-02  ,5.000059650462e+04  ,2.102277113293e+04  
  1.102921029642e+01  ,-6.206491979910e-06  ,6.580863201074e-02  ,5.000059650463e+04  ,2.102330237565e+04  
  1.102925762308e+01  ,-1.422159100040e-06  ,6.186474366432e-02  ,5.000059650466e+04  ,2.102435970405e+04  
  1.102935227640e+01  ,-6.505486289665e-07  ,5.397696697163e-02  ,5.000059650470e+04  ,2.102647422378e+04  
  1.102954158304e+01  ,-4.565130722334e-07  ,3.820141358624e-02  ,5.000059650480e+04  ,2.103070274896e+04  
  1.102992019632e+01  ,-3.850511792192e-07  ,6.650306815459e-03  ,5.000059650499e+04  ,2.103915774980e+04  
  1.103000000001e+01  ,-3.995743563801e-07  ,0.000000000000e+00  ,5.000059650503e+04  ,2.104093953701e+04  
  1.103002915345e+01  ,-3.920972141691e-07  ,0.000000000000e+00  ,5.000059650504e+04  ,2.104159041131e+04  
  1.103008746034e+01  ,-3.919336526159e-07  ,0.000000000000e+00  ,5.000059650507e+04  ,2.104289212754e+04  
  1.103020407410e+01  ,-3.917392252528e-07  ,0.000000000000e+00  ,5.000059650513e+04  ,2.104549536581e+04  
  1.103043730164e+01  ,-3.915933734500e-07  ,0.000000000000e+00  ,5.000059650525e+04  ,2.105070106584e+04  
  1.103090375672e+01  ,-3.915693243539e-07  ,0.000000000000e+00  ,5.000059650548e+04  ,2.106110936175e+04  
  1.103183666688e+01  ,-3.915376375063e-07  ,0.000000000000e+00  ,5.000059650594e+04  ,2.108191355235e+04  
  1.103370248719e+01  ,-3.918948993098e-07  ,0.000000000000e+00  ,5.000059650688e+04  ,2.112347245106e+04  
  1.103743412782e+01  ,-3.922842594095e-07  ,0.000000000000e+00  ,5.000059650874e+04  ,2.120639328875e+04  
  1.104489740907e+01  ,-3.930447533274e-07  ,0.000000000000e+00  ,5.000059651248e+04  ,2.137145475257e+04  
  1.105982397157e+01  ,-3.945319730081e-07  ,0.000000000000e+00  ,5.000059651994e+04  ,2.169851577157e+04  
  1.108967709657e+01  ,-3.973484127839e-07  ,0.000000000000e+00  ,5.000059653487e+04  ,2.234083076798e+04  
  1.114938334657e+01  ,-4.024568263095e-07  ,0.000000000000e+00  ,5.000059656472e+04  ,2.358132795647e+04  
  1.126879584657e+01  ,-4.109730218915e-07  ,0.000000000000e+00  ,5.000059662443e+04  ,2.590526010299e+04  
  1.150762084657e+01  ,-4.234293620453e-07  ,0.000000000000e+00  ,5.000059674386e+04  ,3.002703170969e+04  
  1.198527084657e+01  ,-4.383540877506e-07  ,0.000000000000e+00  ,5.000059698270e+04  ,3.658727379774e+04  
  1.278527084657e+01  ,-4.501154353964e-07  ,0.000000000000e+00  ,5.000059738274e+04  ,4.367782784381e+04  
  1.358527084657e+01  ,-4.548941014981e-07  ,0.000000000000e+00  ,5.000059778277e+04  ,4.727289014684e+04  
  1.438527084657e+01  ,-4.568411602068e-07  ,0.000000000000e+00  ,5.000059818281e+04  ,4.888655749319e+04  
  1.518527084657e+01  ,-4.576146883928e-07  ,0.000000000000e+00  ,5.000059858284e+04  ,4.955757975060e+04  
  1.598527084657e+01  ,-4.579224640866e-07  ,0.000000000000e+00  ,5.000059898288e+04  ,4.982625070264e+04  
  1.678527084657e+01  ,-4.580396159859e-07  ,0.000000000000e+00  ,5.000059938292e+04  ,4.993208889432e+04  
  1.758527084657e+01  ,-4.580886572569e-07  ,0.000000000000e+00  ,5.000059978295e+04  ,4.997350657801e+04  
  1.838527084657e+01  ,-4.581045516538e-07  ,0.000000000000e+00  ,5.000060018299e+04  ,4.998967203427e+04  
  1.918527084657e+01  ,-4.581139369797e-07  ,0.000000000000e+00  ,5.000060058302e+04  ,4.999597500672e+04  
  1.990000000001e+01  ,-4.581141136994e-07  ,0.000000000000e+00  ,5.000060094042e+04  ,4.999824351143e+04  
  1.990125000001e+01  ,-4.573176171918e-07  ,0.000000000000e+00  ,5.000060094104e+04  ,4.999824591032e+04  
  1.990125488282e+01  ,-4.573145009901e-07  ,0.000000000000e+00  ,5.000060094104e+04  ,4.999824591970e+04  
  1.990126464845e+01  ,-4.573082446613e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824593844e+04  
  1.990126708985e+01  ,-4.573066907376e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824594312e+04  
  1.990126770020e+01  ,-4.573062900304e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824594429e+04  
  1.990126892091e+01  ,-4.573057161283e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824594663e+04  
  1.990127136231e+01  ,-4.573039662226e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595132e+04  
  1.990127197266e+01  ,-4.573035685962e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595249e+04  
  1.990127212525e+01  ,-4.573030809030e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595278e+04  
  1.990127243043e+01  ,-4.573036764266e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595337e+04  
  1.990127304078e+01  ,-4.573033059452e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595454e+04  
  1.990127426148e+01  ,-4.573022520105e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595688e+04  
  1.990127429963e+01  ,-4.572992680085e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595696e+04  
  1.990127437592e+01  ,-4.573062995228e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595710e+04  
  1.990127452851e+01  ,-4.573002802266e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595740e+04  
  1.990127456666e+01  ,-4.573043633771e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595747e+04  
  1.990127457620e+01  ,-4.572983557660e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595749e+04  
  1.990127459527e+01  ,-4.573053280776e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595752e+04  
  1.990127463342e+01  ,-4.572987789830e-07  ,0.000000000000e+00  ,5.000060094105e+04  ,4.999824595760e+04  
  1.990127464295e+01  ,-3.341505316057e-07  ,0.000000000000e+00  ,5.000060098662e+04  ,4.999824595761e+04  
  1.990127466203e+01  ,-3.833060185920e-07  ,0.000000000000e+00  ,5.000060113691e+04  ,4.999824595765e+04  
  1.990127470017e+01  ,-4.957749231704e-07  ,0.000000000000e+00  ,5.000060125519e+04  ,4.999824595772e+04  
  1.990127477647e+01  ,-3.866874201397e-07  ,0.000000000000e+00  ,5.000060148447e+04  ,4.999824595787e+04  
  1.990127491282e+01  ,-4.832228474305e-07  ,0.000000000000e+00  ,5.000060189436e+04  ,4.999824595813e+04  
  1.990127518161e+01  ,-3.818641194919e-07  ,0.000000000000e+00  ,5.000060274948e+04  ,4.999824595865e+04  
  1.990127571920e+01  ,-4.781819999966e-07  ,0.000000000000e+00  ,5.000060445989e+04  ,4.999824595968e+04  
  1.990127679437e+01  ,-3.843461056641e-07  ,0.000000000000e+00  ,5.000060779388e+04  ,4.999824596174e+04  
  1.990127894471e+01  ,-4.776031464759e-07  ,0.000000000000e+00  ,5.000061446187e+04  ,4.999824596587e+04  
  1.990128324540e+01  ,-3.813505659034e-07  ,0.000000000000e+00  ,5.000062824103e+04  ,4.999824597412e+04  
  1.990129184678e+01  ,-4.768287621970e-07  ,0.000000000000e+00  ,5.000065579936e+04  ,4.999824599063e+04  
  1.990130904954e+01  ,-3.815773615412e-07  ,0.000000000000e+00  ,5.000071075674e+04  ,4.999824602363e+04  
  1.990134345506e+01  ,-4.767638561165e-07  ,0.000000000000e+00  ,5.000082067288e+04  ,4.999824608964e+04  
  1.990141226610e+01  ,-4.331570406246e-07  ,0.000000000000e+00  ,5.000091767418e+04  ,4.999824622163e+04  
  1.990154988817e+01  ,-4.783979210832e-07  ,0.000000000000e+00  ,5.000111168385e+04  ,4.999824648550e+04  
  1.990182513231e+01  ,-3.673998200671e-07  ,0.000000000000e+00  ,5.000211842185e+04  ,4.999824701281e+04  
  1.990237562059e+01  ,-4.780564523965e-07  ,0.000000000000e+00  ,5.000413165445e+04  ,4.999824806571e+04  
  1.990304212449e+01  ,-4.327858990627e-07  ,0.000000000000e+00  ,5.000502854278e+04  ,4.999824933743e+04  
  1.990437513231e+01  ,-4.775527453205e-07  ,0.000000000000e+00  ,5.000682233130e+04  ,4.999825187079e+04  
  1.990704114793e+01  ,-3.591364005351e-07  ,0.000000000000e+00  ,5.001668132307e+04  ,4.999825689740e+04  
  1.991175989793e+01  ,-4.750779460938e-07  ,0.000000000000e+00  ,5.003413137737e+04  ,4.999826566423e+04  
  1.991644427293e+01  ,-3.463284785898e-07  ,0.000000000000e+00  ,5.005143616136e+04  ,4.999827420435e+04  
  1.991659065965e+01  ,-4.732673044017e-07  ,0.000000000000e+00  ,5.005196247961e+04  ,4.999827446863e+04  
  1.991688343309e+01  ,-4.296066445919e-07  ,0.000000000000e+00  ,5.005193332452e+04  ,4.999827499673e+04  
  1.991689258226e+01  ,-4.329126854219e-07  ,0.000000000000e+00  ,5.005193334079e+04  ,4.999827501322e+04  
  1.991691088060e+01  ,-3.410838800566e-07  ,0.000000000000e+00  ,5.005200392036e+04  ,4.999827504620e+04  
  1.991691545518e+01  ,-4.696176880148e-07  ,0.000000000000e+00  ,5.005201991349e+04  ,4.999827505445e+04  
  1.991692460435e+01  ,-3.682465302413e-07  ,0.000000000000e+00  ,5.005204332380e+04  ,4.999827507094e+04  
  1.991694290269e+01  ,-4.695869848803e-07  ,0.000000000000e+00  ,5.005208990662e+04  ,4.999827510392e+04  
  1.991697949937e+01  ,-3.693903147250e-07  ,0.000000000000e+00  ,5.005218151845e+04  ,4.999827516987e+04  
  1.991705269273e+01  ,-4.694654325843e-07  ,0.000000000000e+00  ,5.005236505961e+04  ,4.999827530174e+04  
  1.991719907945e+01  ,-4.296517633895e-07  ,0.000000000000e+00  ,5.005231087191e+04  ,4.999827556537e+04  
  1.991749185289e+01  ,-4.707150324801e-07  ,0.000000000000e+00  ,5.005226972939e+04  ,4.999827609217e+04  
  1.991807739976e+01  ,-3.595555066738e-07  ,0.000000000000e+00  ,5.005404084716e+04  ,4.999827714388e+04  
  1.991924849351e+01  ,-4.700222246690e-07  ,0.000000000000e+00  ,5.005763198606e+04  ,4.999827923984e+04  
  1.992060982164e+01  ,-4.288663011942e-07  ,0.000000000000e+00  ,5.005749755667e+04  ,4.999828166377e+04  
  1.992333247789e+01  ,-4.686871095672e-07  ,0.000000000000e+00  ,5.005735738299e+04  ,4.999828647152e+04  
  1.992877779039e+01  ,-3.442049272273e-07  ,0.000000000000e+00  ,5.007444049261e+04  ,4.999829592802e+04  
  1.992879734605e+01  ,-4.651383450349e-07  ,0.000000000000e+00  ,5.007450247949e+04  ,4.999829596160e+04  
